"name","npdId","year","oil","oilUom","oilMass","oilMassUom","oilBbl","oilBblUom","oilSm3Day","oilSm3DayUom","oilBblDay","oilBblDayUom","gas","gasUom","gasEnergy","gasEnergyUom","gasGcv","gasGcvUom","gasMass","gasMassUom","condensate","condensateUom","oilEquivalent","oilEquivalentUom","water","waterUom"
"BALDER",43562,2018,1618665,"Sm3",1446557,"t",10181095,"bbl",4434.7,"Sm3/day",27893.41,"bbl/day",96737927,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1715403,"Sm3 o.e.",5058627,"Sm3"
"BALDER",43562,2019,1382519,"Sm3",1226052,"t",8695782,"bbl",3787.72,"Sm3/day",23824.06,"bbl/day",92929863,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1475449,"Sm3 o.e.",5282461,"Sm3"
"BALDER",43562,2020,1059146,"Sm3",932905,"t",6661827,"bbl",2893.84,"Sm3/day",18201.71,"bbl/day",70919324,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1130065,"Sm3 o.e.",4235042,"Sm3"
"BALDER",43562,2021,1170915,"Sm3",1030502,"t",7364833,"bbl",3207.99,"Sm3/day",20177.62,"bbl/day",76944676,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1247860,"Sm3 o.e.",4843397,"Sm3"
"BALDER",43562,2022,991337,"Sm3",873657,"t",6235321,"bbl",2715.99,"Sm3/day",17083.07,"bbl/day",50908896,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1042246,"Sm3 o.e.",3821081,"Sm3"
"BALDER",43562,2023,1219910,"Sm3",1083112,"t",7673002,"bbl",3342.22,"Sm3/day",21021.92,"bbl/day",60717722,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1280628,"Sm3 o.e.",5145806,"Sm3"
"BALDER",43562,2024,133577,"Sm3",117836,"t",840174,"bbl",364.96,"Sm3/day",2295.56,"bbl/day",8807136,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",142384,"Sm3 o.e.",555820,"Sm3"
"BAUGE",29446221,2023,254872,"Sm3",204763,"t",1603096,"bbl",698.28,"Sm3/day",4392.05,"bbl/day",67470353,"Sm3",0,"MJ",0,"MJ/Sm3",76298,"t"," ","Sm3",322342,"Sm3 o.e.",2832,"Sm3"
"BAUGE",29446221,2024,32957,"Sm3",26373,"t",207293,"bbl",90.05,"Sm3/day",566.38,"bbl/day",9122924,"Sm3",0,"MJ",0,"MJ/Sm3",9960,"t"," ","Sm3",42080,"Sm3 o.e.",61,"Sm3"
"BLANE",3437650,2007,283360,"Sm3",227759,"t",1782281,"bbl",776.33,"Sm3/day",4882.96,"bbl/day",16690020,"Sm3",0,"MJ",0,"MJ/Sm3",16312,"t"," ","Sm3",300050,"Sm3 o.e.",1429,"Sm3"
"BLANE",3437650,2008,815976,"Sm3",655861,"t",5132334,"bbl",2229.44,"Sm3/day",14022.77,"bbl/day",47528525,"Sm3",0,"MJ",0,"MJ/Sm3",45653,"t"," ","Sm3",863505,"Sm3 o.e.",2494,"Sm3"
"BLANE",3437650,2009,675631,"Sm3",541864,"t",4249591,"bbl",1851.04,"Sm3/day",11642.71,"bbl/day",37781333,"Sm3",0,"MJ",0,"MJ/Sm3",35548,"t"," ","Sm3",713412,"Sm3 o.e.",1982,"Sm3"
"BLANE",3437650,2010,547119,"Sm3",439350,"t",3441275,"bbl",1498.96,"Sm3/day",9428.15,"bbl/day",29647502,"Sm3",0,"MJ",0,"MJ/Sm3",28410,"t"," ","Sm3",576767,"Sm3 o.e.",1804,"Sm3"
"BLANE",3437650,2011,590358,"Sm3",473177,"t",3713240,"bbl",1617.42,"Sm3/day",10173.26,"bbl/day",27906903,"Sm3",0,"MJ",0,"MJ/Sm3",24584,"t"," ","Sm3",618265,"Sm3 o.e.",18982,"Sm3"
"BLANE",3437650,2012,323071,"Sm3",254228,"t",2032055,"bbl",882.71,"Sm3/day",5552.06,"bbl/day",14509989,"Sm3",0,"MJ",0,"MJ/Sm3",12188,"t"," ","Sm3",337581,"Sm3 o.e.",46871,"Sm3"
"BLANE",3437650,2013,277105,"Sm3",215176,"t",1742938,"bbl",759.19,"Sm3/day",4775.17,"bbl/day",11509270,"Sm3",0,"MJ",0,"MJ/Sm3",9089,"t"," ","Sm3",288614,"Sm3 o.e.",125537,"Sm3"
"BLANE",3437650,2014,250214,"Sm3",194285,"t",1573799,"bbl",685.52,"Sm3/day",4311.78,"bbl/day",11450963,"Sm3",0,"MJ",0,"MJ/Sm3",8925,"t"," ","Sm3",261665,"Sm3 o.e.",126195,"Sm3"
"BLANE",3437650,2015,168909,"Sm3",131906,"t",1062407,"bbl",462.77,"Sm3/day",2910.7,"bbl/day",10165797,"Sm3",0,"MJ",0,"MJ/Sm3",8838,"t"," ","Sm3",179075,"Sm3 o.e.",120389,"Sm3"
"BLANE",3437650,2016,174638,"Sm3",136694,"t",1098440,"bbl",477.15,"Sm3/day",3001.2,"bbl/day",10610592,"Sm3",0,"MJ",0,"MJ/Sm3",9669,"t"," ","Sm3",185249,"Sm3 o.e.",149684,"Sm3"
"BLANE",3437650,2017,120908,"Sm3",94412,"t",760491,"bbl",331.26,"Sm3/day",2083.54,"bbl/day",7612234,"Sm3",0,"MJ",0,"MJ/Sm3",6219,"t"," ","Sm3",128520,"Sm3 o.e.",121240,"Sm3"
"BLANE",3437650,2018,114081,"Sm3",88779,"t",717550,"bbl",312.55,"Sm3/day",1965.89,"bbl/day",6361879,"Sm3",0,"MJ",0,"MJ/Sm3",4701,"t"," ","Sm3",120443,"Sm3 o.e.",132357,"Sm3"
"BLANE",3437650,2019,85884,"Sm3",66697,"t",540196,"bbl",235.3,"Sm3/day",1479.99,"bbl/day",4622374,"Sm3",0,"MJ",0,"MJ/Sm3",2878,"t"," ","Sm3",90506,"Sm3 o.e.",117563,"Sm3"
"BLANE",3437650,2020,89648,"Sm3",69523,"t",563870,"bbl",244.94,"Sm3/day",1540.63,"bbl/day",4284207,"Sm3",0,"MJ",0,"MJ/Sm3",2771,"t"," ","Sm3",93932,"Sm3 o.e.",128578,"Sm3"
"BLANE",3437650,2021,44274,"Sm3",34244,"t",278474,"bbl",121.3,"Sm3/day",762.94,"bbl/day",1364674,"Sm3",0,"MJ",0,"MJ/Sm3",733,"t"," ","Sm3",45639,"Sm3 o.e.",74676,"Sm3"
"BLANE",3437650,2022,21796,"Sm3",17138,"t",137092,"bbl",59.71,"Sm3/day",375.59,"bbl/day",742208,"Sm3",0,"MJ",0,"MJ/Sm3",646,"t"," ","Sm3",22538,"Sm3 o.e.",44435,"Sm3"
"BLANE",3437650,2023,28132,"Sm3",22115,"t",176948,"bbl",77.08,"Sm3/day",484.79,"bbl/day",927585,"Sm3",0,"MJ",0,"MJ/Sm3",820,"t"," ","Sm3",29060,"Sm3 o.e.",60382,"Sm3"
"BLANE",3437650,2024,8636,"Sm3",6680,"t",54321,"bbl",23.6,"Sm3/day",148.42,"bbl/day",386586,"Sm3",0,"MJ",0,"MJ/Sm3",233,"t"," ","Sm3",9023,"Sm3 o.e.",17778,"Sm3"
"BRAGE",43651,1993,1057744,"Sm3",878775,"t",6653009,"bbl",2897.93,"Sm3/day",18227.42,"bbl/day",61443000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1119187,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1994,5417433,"Sm3",4520444,"t",34074624,"bbl",14842.28,"Sm3/day",93355.13,"bbl/day",355362000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5772795,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1995,6324177,"Sm3",5294083,"t",39777872,"bbl",17326.51,"Sm3/day",108980.47,"bbl/day",513989000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6838166,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1996,6441272,"Sm3",5398565,"t",40514377,"bbl",17599.1,"Sm3/day",110695.02,"bbl/day",647535000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",7088807,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1997,5913518,"Sm3",4950976,"t",37194905,"bbl",16201.42,"Sm3/day",101903.85,"bbl/day",616098000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6529616,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1998,5575131,"Sm3",4649977,"t",35066515,"bbl",15274.33,"Sm3/day",96072.64,"bbl/day",537257000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6112388,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,1999,3825873,"Sm3",3201714,"t",24064014,"bbl",10481.84,"Sm3/day",65928.81,"bbl/day",321485000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4147358,"Sm3 o.e."," ","Sm3"
"BRAGE",43651,2000,2646867,"Sm3",2214593,"t",16648291,"bbl",7231.88,"Sm3/day",45487.13,"bbl/day",280850461,"Sm3",0,"MJ",0,"MJ/Sm3",282245,"t"," ","Sm3",2927717,"Sm3 o.e.",5022748,"Sm3"
"BRAGE",43651,2001,2241122,"Sm3",1874157,"t",14096232,"bbl",6140.06,"Sm3/day",38619.81,"bbl/day",306102322,"Sm3",0,"MJ",0,"MJ/Sm3",307585,"t"," ","Sm3",2547224,"Sm3 o.e.",6186279,"Sm3"
"BRAGE",43651,2002,2158937,"Sm3",1800607,"t",13579304,"bbl",5914.9,"Sm3/day",37203.57,"bbl/day",243394175,"Sm3",0,"MJ",0,"MJ/Sm3",245101,"t"," ","Sm3",2402331,"Sm3 o.e.",5733460,"Sm3"
"BRAGE",43651,2003,1903869,"Sm3",1587655,"t",11974974,"bbl",5216.08,"Sm3/day",32808.15,"bbl/day",200478879,"Sm3",0,"MJ",0,"MJ/Sm3",200680,"t"," ","Sm3",2104348,"Sm3 o.e.",6974474,"Sm3"
"BRAGE",43651,2004,1600204,"Sm3",1335580,"t",10064979,"bbl",4372.14,"Sm3/day",27499.94,"bbl/day",187448486,"Sm3",0,"MJ",0,"MJ/Sm3",187958,"t"," ","Sm3",1787652,"Sm3 o.e.",8401896,"Sm3"
"BRAGE",43651,2005,1477963,"Sm3",1234623,"t",9296106,"bbl",4049.21,"Sm3/day",25468.78,"bbl/day",221500384,"Sm3",0,"MJ",0,"MJ/Sm3",221930,"t"," ","Sm3",1699463,"Sm3 o.e.",8795942,"Sm3"
"BRAGE",43651,2006,1104666,"Sm3",923801,"t",6948139,"bbl",3026.48,"Sm3/day",19036,"bbl/day",240088277,"Sm3",0,"MJ",0,"MJ/Sm3",233183,"t"," ","Sm3",1344754,"Sm3 o.e.",8941193,"Sm3"
"BRAGE",43651,2007,1179231,"Sm3",985536,"t",7417139,"bbl",3230.77,"Sm3/day",20320.93,"bbl/day",278712660,"Sm3",0,"MJ",0,"MJ/Sm3",267734,"t"," ","Sm3",1457944,"Sm3 o.e.",8835046,"Sm3"
"BRAGE",43651,2008,1601127,"Sm3",1322745,"t",10070785,"bbl",4374.66,"Sm3/day",27515.8,"bbl/day",392718326,"Sm3",0,"MJ",0,"MJ/Sm3",371288,"t"," ","Sm3",1993845,"Sm3 o.e.",8157596,"Sm3"
"BRAGE",43651,2009,1685754,"Sm3",1386468,"t",10603072,"bbl",4618.5,"Sm3/day",29049.51,"bbl/day",326768422,"Sm3",0,"MJ",0,"MJ/Sm3",324337,"t"," ","Sm3",2012522,"Sm3 o.e.",7400541,"Sm3"
"BRAGE",43651,2010,1549568,"Sm3",1277313,"t",9746488,"bbl",4245.39,"Sm3/day",26702.71,"bbl/day",358162462,"Sm3",0,"MJ",0,"MJ/Sm3",356153,"t"," ","Sm3",1907730,"Sm3 o.e.",7950879,"Sm3"
"BRAGE",43651,2011,1125593,"Sm3",936894,"t",7079766,"bbl",3083.82,"Sm3/day",19396.62,"bbl/day",352291949,"Sm3",0,"MJ",0,"MJ/Sm3",346879,"t"," ","Sm3",1477885,"Sm3 o.e.",8295336,"Sm3"
"BRAGE",43651,2012,781591,"Sm3",647954,"t",4916059,"bbl",2135.49,"Sm3/day",13431.85,"bbl/day",290778091,"Sm3",0,"MJ",0,"MJ/Sm3",228668,"t"," ","Sm3",1072369,"Sm3 o.e.",8466013,"Sm3"
"BRAGE",43651,2013,591661,"Sm3",374483,"t",3721435,"bbl",1620.99,"Sm3/day",10195.71,"bbl/day",184693521,"Sm3",0,"MJ",0,"MJ/Sm3",60078,"t"," ","Sm3",776355,"Sm3 o.e.",9173524,"Sm3"
"BRAGE",43651,2014,519481,"Sm3",0,"t",3267437,"bbl",1423.24,"Sm3/day",8951.88,"bbl/day",199469780,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",718951,"Sm3 o.e.",11797282,"Sm3"
"BRAGE",43651,2015,655114,"Sm3",0,"t",4120543,"bbl",1794.83,"Sm3/day",11289.16,"bbl/day",270682157,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",925796,"Sm3 o.e.",13330127,"Sm3"
"BRAGE",43651,2016,714382,"Sm3",0,"t",4493327,"bbl",1951.86,"Sm3/day",12276.85,"bbl/day",261371453,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",975753,"Sm3 o.e.",11478131,"Sm3"
"BRAGE",43651,2017,509891,"Sm3",0,"t",3207118,"bbl",1396.96,"Sm3/day",8786.62,"bbl/day",151558923,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",661450,"Sm3 o.e.",10964267,"Sm3"
"BRAGE",43651,2018,475848,"Sm3",0,"t",2992994,"bbl",1303.69,"Sm3/day",8199.98,"bbl/day",179710889,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",655559,"Sm3 o.e.",13604464,"Sm3"
"BRAGE",43651,2019,517330,"Sm3",0,"t",3253907,"bbl",1417.34,"Sm3/day",8914.81,"bbl/day",162621156,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",679951,"Sm3 o.e.",16559888,"Sm3"
"BRAGE",43651,2020,453506,"Sm3",0,"t",2852467,"bbl",1239.09,"Sm3/day",7793.62,"bbl/day",221277492,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",674783,"Sm3 o.e.",12348679,"Sm3"
"BRAGE",43651,2021,380874,"Sm3",0,"t",2395625,"bbl",1043.49,"Sm3/day",6563.36,"bbl/day",164975949,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",545850,"Sm3 o.e.",14560611,"Sm3"
"BRAGE",43651,2022,353942,"Sm3",0,"t",2226228,"bbl",969.7,"Sm3/day",6099.25,"bbl/day",116196719,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",470139,"Sm3 o.e.",14258912,"Sm3"
"BRAGE",43651,2023,583489,"Sm3",0,"t",3670035,"bbl",1598.6,"Sm3/day",10054.89,"bbl/day",245470976,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",828960,"Sm3 o.e.",13701951,"Sm3"
"BRAGE",43651,2024,75097,"Sm3",0,"t",472346,"bbl",205.18,"Sm3/day",1290.56,"bbl/day",39296850,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",114394,"Sm3 o.e.",717980,"Sm3"
"BREIDABLIKK",38702206,2023,358737,"Sm3",334475,"t",2256388,"bbl",982.84,"Sm3/day",6181.88,"bbl/day",9830254,"Sm3",0,"MJ",0,"MJ/Sm3",7669,"t"," ","Sm3",368567,"Sm3 o.e.",0,"Sm3"
"BREIDABLIKK",38702206,2024,289792,"Sm3",268724,"t",1822737,"bbl",791.78,"Sm3/day",4980.15,"bbl/day",7886645,"Sm3",0,"MJ",0,"MJ/Sm3",6157,"t"," ","Sm3",297679,"Sm3 o.e.",0,"Sm3"
"BRYNHILD",21123063,2014,8747,"Sm3",7654,"t",55017,"bbl",23.96,"Sm3/day",150.73,"bbl/day",440792,"Sm3",0,"MJ",0,"MJ/Sm3",392,"t"," ","Sm3",9188,"Sm3 o.e.",6,"Sm3"
"BRYNHILD",21123063,2015,273353,"Sm3",235919,"t",1719338,"bbl",748.91,"Sm3/day",4710.52,"bbl/day",13774323,"Sm3",0,"MJ",0,"MJ/Sm3",12476,"t"," ","Sm3",287127,"Sm3 o.e.",62067,"Sm3"
"BRYNHILD",21123063,2016,165925,"Sm3",141202,"t",1043637,"bbl",453.35,"Sm3/day",2851.47,"bbl/day",8846360,"Sm3",0,"MJ",0,"MJ/Sm3",7871,"t"," ","Sm3",174771,"Sm3 o.e.",54723,"Sm3"
"BRYNHILD",21123063,2017,75428,"Sm3",64657,"t",474428,"bbl",206.65,"Sm3/day",1299.8,"bbl/day",4040615,"Sm3",0,"MJ",0,"MJ/Sm3",3600,"t"," ","Sm3",79469,"Sm3 o.e.",40174,"Sm3"
"BRYNHILD",21123063,2018,1637,"Sm3",1414,"t",10296,"bbl",4.48,"Sm3/day",28.21,"bbl/day",86831,"Sm3",0,"MJ",0,"MJ/Sm3",77,"t"," ","Sm3",1724,"Sm3 o.e.",1174,"Sm3"
"BYRDING",28975067,2017,150937,"Sm3",128073,"t",949365,"bbl",413.53,"Sm3/day",2601,"bbl/day",63381998,"Sm3",0,"MJ",0,"MJ/Sm3",56969,"t"," ","Sm3",214319,"Sm3 o.e.",2094,"Sm3"
"BYRDING",28975067,2018,270407,"Sm3",229703,"t",1700809,"bbl",740.84,"Sm3/day",4659.75,"bbl/day",145254174,"Sm3",0,"MJ",0,"MJ/Sm3",128608,"t"," ","Sm3",415661,"Sm3 o.e.",63026,"Sm3"
"BYRDING",28975067,2019,197559,"Sm3",167017,"t",1242606,"bbl",541.26,"Sm3/day",3404.4,"bbl/day",113374243,"Sm3",0,"MJ",0,"MJ/Sm3",102046,"t"," ","Sm3",310933,"Sm3 o.e.",170317,"Sm3"
"BYRDING",28975067,2020,122405,"Sm3",100720,"t",769906,"bbl",334.44,"Sm3/day",2103.57,"bbl/day",77506653,"Sm3",0,"MJ",0,"MJ/Sm3",70222,"t"," ","Sm3",199912,"Sm3 o.e.",188002,"Sm3"
"BYRDING",28975067,2021,102488,"Sm3",85079,"t",644632,"bbl",280.79,"Sm3/day",1766.11,"bbl/day",76500735,"Sm3",0,"MJ",0,"MJ/Sm3",68586,"t"," ","Sm3",178989,"Sm3 o.e.",197942,"Sm3"
"BYRDING",28975067,2022,45003,"Sm3",37429,"t",283060,"bbl",123.3,"Sm3/day",775.51,"bbl/day",40665767,"Sm3",0,"MJ",0,"MJ/Sm3",35870,"t"," ","Sm3",85669,"Sm3 o.e.",114461,"Sm3"
"BYRDING",28975067,2023,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"BYRDING",28975067,2024,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"BØYLA",22492497,2015,761370,"Sm3",636114,"t",4788874,"bbl",2085.95,"Sm3/day",13120.2,"bbl/day",76335416,"Sm3",3381630172,"MJ",44.3,"MJ/Sm3",0,"t"," ","Sm3",837705,"Sm3 o.e.",31008,"Sm3"
"BØYLA",22492497,2016,624558,"Sm3",520417,"t",3928351,"bbl",1706.44,"Sm3/day",10733.2,"bbl/day",60807657,"Sm3",2700779713,"MJ",44.42,"MJ/Sm3",0,"t"," ","Sm3",685366,"Sm3 o.e.",147244,"Sm3"
"BØYLA",22492497,2017,365856,"Sm3",306133,"t",2301167,"bbl",1002.35,"Sm3/day",6304.57,"bbl/day",42133608,"Sm3",1874655383,"MJ",44.49,"MJ/Sm3",0,"t"," ","Sm3",407990,"Sm3 o.e.",248209,"Sm3"
"BØYLA",22492497,2018,235357,"Sm3",196700,"t",1480348,"bbl",644.81,"Sm3/day",4055.75,"bbl/day",31767588,"Sm3",1402635796,"MJ",44.15,"MJ/Sm3",0,"t"," ","Sm3",267125,"Sm3 o.e.",344771,"Sm3"
"BØYLA",22492497,2019,333548,"Sm3",282082,"t",2097951,"bbl",913.83,"Sm3/day",5747.81,"bbl/day",29609145,"Sm3",1284177398,"MJ",43.37,"MJ/Sm3",0,"t"," ","Sm3",363157,"Sm3 o.e.",212852,"Sm3"
"BØYLA",22492497,2020,580739,"Sm3",491500,"t",3652735,"bbl",1586.72,"Sm3/day",9980.15,"bbl/day",38608424,"Sm3",1665144531,"MJ",43.13,"MJ/Sm3",0,"t"," ","Sm3",619347,"Sm3 o.e.",171418,"Sm3"
"BØYLA",22492497,2021,151046,"Sm3",126618,"t",950049,"bbl",413.82,"Sm3/day",2602.87,"bbl/day",14676802,"Sm3",635779573,"MJ",43.32,"MJ/Sm3",0,"t"," ","Sm3",165723,"Sm3 o.e.",274543,"Sm3"
"BØYLA",22492497,2022,131649,"Sm3",109741,"t",828047,"bbl",360.68,"Sm3/day",2268.62,"bbl/day",20484855,"Sm3",872099401,"MJ",42.57,"MJ/Sm3",0,"t"," ","Sm3",152134,"Sm3 o.e.",215861,"Sm3"
"BØYLA",22492497,2023,383276,"Sm3",328696,"t",2410733,"bbl",1050.07,"Sm3/day",6604.75,"bbl/day",26452631,"Sm3",1124799156,"MJ",42.52,"MJ/Sm3",0,"t"," ","Sm3",409729,"Sm3 o.e.",174131,"Sm3"
"BØYLA",22492497,2024,31119,"Sm3",26420,"t",195735,"bbl",85.03,"Sm3/day",534.8,"bbl/day",2509789,"Sm3",109665544,"MJ",43.7,"MJ/Sm3",0,"t"," ","Sm3",33629,"Sm3 o.e.",32698,"Sm3"
"COD"," ",1977,1540,"Sm3",1283,"t",9686,"bbl",4.22,"Sm3/day",26.54,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1540,"Sm3 o.e."," ","Sm3"
"COD"," ",1978,67750,"Sm3",55378,"t",426135,"bbl",185.62,"Sm3/day",1167.49,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",67750,"Sm3 o.e."," ","Sm3"
"COD"," ",1979,337050,"Sm3",269741,"t",2119980,"bbl",923.42,"Sm3/day",5808.17,"bbl/day",158408000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",495458,"Sm3 o.e."," ","Sm3"
"COD"," ",1980,592484,"Sm3",466757,"t",3726612,"bbl",1618.81,"Sm3/day",10182,"bbl/day",923504000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1515988,"Sm3 o.e."," ","Sm3"
"COD"," ",1981,443471,"Sm3",346326,"t",2789348,"bbl",1214.99,"Sm3/day",7642.05,"bbl/day",756065000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1199536,"Sm3 o.e."," ","Sm3"
"COD"," ",1982,439267,"Sm3",340206,"t",2762906,"bbl",1203.47,"Sm3/day",7569.61,"bbl/day",831513000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1270780,"Sm3 o.e."," ","Sm3"
"COD"," ",1983,411567,"Sm3",318029,"t",2588678,"bbl",1127.58,"Sm3/day",7092.27,"bbl/day",797677000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1209244,"Sm3 o.e."," ","Sm3"
"COD"," ",1984,286734,"Sm3",221962,"t",1803502,"bbl",783.43,"Sm3/day",4927.6,"bbl/day",578235000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",864969,"Sm3 o.e."," ","Sm3"
"COD"," ",1985,238609,"Sm3",184486,"t",1500805,"bbl",653.72,"Sm3/day",4111.8,"bbl/day",495259000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",733868,"Sm3 o.e."," ","Sm3"
"COD"," ",1986,199561,"Sm3",155150,"t",1255201,"bbl",546.74,"Sm3/day",3438.91,"bbl/day",443409000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",642970,"Sm3 o.e."," ","Sm3"
"COD"," ",1987,134896,"Sm3",106459,"t",848470,"bbl",369.58,"Sm3/day",2324.58,"bbl/day",307721000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",442617,"Sm3 o.e."," ","Sm3"
"COD"," ",1988,168865,"Sm3",133335,"t",1062129,"bbl",461.38,"Sm3/day",2901.99,"bbl/day",388996000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",557861,"Sm3 o.e."," ","Sm3"
"COD"," ",1989,119334,"Sm3",94334,"t",750588,"bbl",326.94,"Sm3/day",2056.41,"bbl/day",282751000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",402085,"Sm3 o.e."," ","Sm3"
"COD"," ",1990,94679,"Sm3",75343,"t",595513,"bbl",259.39,"Sm3/day",1631.54,"bbl/day",216668000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",311347,"Sm3 o.e."," ","Sm3"
"COD"," ",1991,82555,"Sm3",66049,"t",519255,"bbl",226.18,"Sm3/day",1422.62,"bbl/day",192761000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",275316,"Sm3 o.e."," ","Sm3"
"COD"," ",1992,78632,"Sm3",63062,"t",494580,"bbl",214.84,"Sm3/day",1351.31,"bbl/day",190238000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",268870,"Sm3 o.e."," ","Sm3"
"COD"," ",1993,74392,"Sm3",59751,"t",467912,"bbl",203.81,"Sm3/day",1281.95,"bbl/day",175701000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",250093,"Sm3 o.e."," ","Sm3"
"COD"," ",1994,75201,"Sm3",60793,"t",473000,"bbl",206.03,"Sm3/day",1295.89,"bbl/day",174528000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",249729,"Sm3 o.e."," ","Sm3"
"COD"," ",1995,77185,"Sm3",62670,"t",485479,"bbl",211.47,"Sm3/day",1330.08,"bbl/day",177924000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",255109,"Sm3 o.e."," ","Sm3"
"COD"," ",1996,68520,"Sm3",54983,"t",430978,"bbl",187.21,"Sm3/day",1177.53,"bbl/day",160304000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",228824,"Sm3 o.e."," ","Sm3"
"COD"," ",1997,57303,"Sm3",46868,"t",360425,"bbl",156.99,"Sm3/day",987.47,"bbl/day",129443000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",186746,"Sm3 o.e."," ","Sm3"
"COD"," ",1998,33781,"Sm3",27694,"t",212476,"bbl",92.55,"Sm3/day",582.13,"bbl/day",82312000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",116093,"Sm3 o.e."," ","Sm3"
"DRAUGEN",43758,1993,123134,"Sm3",101541,"t",774489,"bbl",337.35,"Sm3/day",2121.89,"bbl/day",5827000,"Sm3",0,"MJ",0,"MJ/Sm3",9765,"t"," ","Sm3",128961,"Sm3 o.e.",0,"Sm3"
"DRAUGEN",43758,1994,3886982,"Sm3",3200674,"t",24448378,"bbl",10649.27,"Sm3/day",66981.86,"bbl/day",199190000,"Sm3",0,"MJ",0,"MJ/Sm3",322790,"t"," ","Sm3",4086172,"Sm3 o.e.",64976,"Sm3"
